ID,date,time,latitude,longitude,altitude (m),speed (km/h),type
Fox,03/09/19,23:26:00,-18.869543,48.424942,934.8,0,T
Fox,03/09/19,23:47:00,-18.869591,48.425213,901,0,T
Fox,04/09/19,4:32:00,-18.863886,48.425423,952.9,-,W
Fox,04/09/19,4:37:00,-18.864649,48.425697,938.4,-,W
Fox,04/09/19,11:38:00,-18.863503,48.426853,964.9,-,W
Fox,04/09/19,0:08:00,-18.869591,48.425213,901,0,T
Fox,04/09/19,0:29:00,-18.869473,48.425224,937.7,1.4,T
Fox,04/09/19,1:03:00,-18.869352,48.425034,944.2,0.3,T
Fox,04/09/19,1:48:00,-18.86521,48.425095,943,5.1,T
Fox,04/09/19,2:26:00,-18.86521,48.425095,943,5.1,T
Fox,04/09/19,3:24:00,-18.863848,48.425346,902.8,0.3,T
Fox,04/09/19,4:29:00,-18.863798,48.425243,943.4,0.9,T
Fox,04/09/19,4:32:00,-18.863886,48.425423,952.9,5.6,T
Fox,04/09/19,4:37:00,-18.864649,48.425697,938.4,4.9,T
Fox,04/09/19,4:57:00,-18.864948,48.425282,1022.1,1.3,T
Fox,04/09/19,5:32:00,-18.864479,48.427155,1015.1,0.8,T
Fox,04/09/19,6:17:00,-18.863182,48.425537,888.8,0,T
Fox,04/09/19,7:08:00,-18.863363,48.425529,984.6,0,T
Fox,04/09/19,7:46:00,-18.863321,48.425266,980.8,0,T
Fox,04/09/19,8:20:00,-18.859512,48.425686,838.9,1.6,T
Fox,04/09/19,8:58:00,-18.863865,48.425175,956,1.2,T
Fox,04/09/19,9:37:00,-18.863781,48.425114,931.2,2.1,T
Fox,04/09/19,10:10:00,-18.863779,48.425034,912.9,0.7,T
Fox,04/09/19,10:46:00,-18.863796,48.425171,953.2,0.6,T
Fox,04/09/19,11:22:00,-18.864119,48.425705,894.6,0,T
Fox,04/09/19,11:38:00,-18.863503,48.426853,964.9,0,T
Fox,04/09/19,12:08:00,-18.865309,48.42577,950.4,2.2,T
Fox,04/09/19,12:35:00,-18.863985,48.425255,928.6,1.3,T
Fox,04/09/19,12:56:00,-18.863976,48.425442,1002.6,0,T
Fox,04/09/19,13:26:00,-18.864262,48.424675,929.7,0,T
Fox,04/09/19,13:46:00,-18.864014,48.424622,920,0,T
Fox,04/09/19,14:14:00,-18.864168,48.42601,917.6,2.5,T
Fox,04/09/19,15:05:00,-18.864168,48.42601,917.6,2.5,T
Fox,04/09/19,15:57:00,-18.863699,48.424973,877.5,0.9,T
Fox,04/09/19,18:06:00,-18.863699,48.424973,877.5,0.9,T
Fox,04/09/19,18:26:00,-18.865274,48.423634,945.5,0,T
Fox,04/09/19,18:46:00,-18.869883,48.424557,933.7,1,T
Fox,04/09/19,19:08:00,-18.87261,48.423256,943.6,0,T
Fox,04/09/19,19:29:00,-18.871574,48.423611,976.5,2.4,T
Fox,04/09/19,20:02:00,-18.871574,48.423611,976.5,2.4,T
Fox,04/09/19,20:36:00,-18.872446,48.42305,950.2,1.6,T
Fox,04/09/19,21:26:00,-18.869081,48.424648,1109.6,1.3,T
Fox,04/09/19,21:47:00,-18.869465,48.425228,937.2,0,T
Fox,04/09/19,22:08:00,-18.869427,48.425129,939.6,0,T
Fox,04/09/19,22:30:00,-18.869448,48.424709,1040.1,0.6,T
Fox,04/09/19,23:18:00,-18.869478,48.425041,934.5,0,T
Fox,04/09/19,23:48:00,-18.86972,48.425255,889.1,0,T
Fox,05/09/19,0:09:00,-18.869511,48.425175,907.7,0,T
Fox,05/09/19,0:30:00,-18.869526,48.425201,887.5,0,T
Fox,05/09/19,2:00:00,-18.869526,48.425201,887.5,0,T
Fox,05/09/19,2:38:00,-18.869076,48.425003,941.7,0,T
Fox,10/09/19,12:00:00,-18.864613,48.425636,946.7,1.3,T
Fox,10/09/19,12:44:00,-18.864597,48.425655,946.5,0,T
Fox,10/09/19,13:35:00,-18.864616,48.425659,938.7,0,T
Fox,10/09/19,13:56:00,-18.86451,48.425659,949.6,0,T
Fox,10/09/19,14:29:00,-18.864574,48.42564,941.1,0,T
Fox,10/09/19,14:56:00,-18.863756,48.425179,933.2,1.2,T
Fox,10/09/19,15:24:00,-18.863733,48.425201,917.7,1,T
Fox,10/09/19,16:07:00,-18.863766,48.425217,930.1,0.5,T
Fox,10/09/19,17:19:00,-18.865168,48.423817,929.6,0,T
Fox,10/09/19,18:21:00,-18.863693,48.425255,942.8,0,T
Fox,10/09/19,18:42:00,-18.86377,48.425312,932.6,0.3,T
Fox,10/09/19,19:35:00,-18.863667,48.425297,930.5,3.8,T
Fox,10/09/19,20:33:00,-18.864016,48.425549,945,0,T
Fox,11/09/19,5:45:00,-18.864016,48.425549,945,0,T
Fox,11/09/19,6:07:00,-18.86388,48.425545,951,0.7,T
Fox,11/09/19,6:29:00,-18.863836,48.425419,920.6,0.9,T
Fox,11/09/19,6:57:00,-18.863785,48.425079,919.6,0,T
Fox,11/09/19,7:19:00,-18.863863,48.425041,921.9,2.2,T
Fox,11/09/19,8:26:00,-18.863863,48.425041,921.9,2.2,T
Fox,12/09/19,5:59:00,-18.863739,48.425213,925.3,1.1,T
Fox,12/09/19,6:48:00,-18.863749,48.425148,946,0.4,T
Fox,12/09/19,7:13:00,-18.863808,48.425331,962,0,T
Fox,12/09/19,7:35:00,-18.863831,48.425064,938,3.6,T
Fox,12/09/19,8:02:00,-18.863968,48.425201,963.6,3,T
Fox,12/09/19,8:26:00,-18.863968,48.425201,963.6,3,T
Fox,12/09/19,9:21:00,-18.863779,48.425217,948.1,1.3,T
Fox,12/09/19,10:26:00,-18.863779,48.425217,948.1,1.3,T
Fox,12/09/19,10:47:00,-18.863775,48.425182,942,0,T
Fox,12/09/19,11:37:00,-18.863474,48.425838,957,4.8,T
Fox,12/09/19,12:05:00,-18.863474,48.425838,957,4.8,T
Fox,12/09/19,12:27:00,-18.863831,48.425194,926.5,0.4,T
Fox,12/09/19,13:35:00,-18.863882,48.425182,923.6,0,T
Fox,12/09/19,13:55:00,-18.863739,48.425194,941.1,0,T
Fox,12/09/19,14:31:00,-18.864935,48.425552,909.5,1.6,T
Fox,12/09/19,14:54:00,-18.863836,48.425167,930.1,0,T
Fox,12/09/19,15:51:00,-18.864086,48.424988,950.9,0,T
Fox,12/09/19,18:27:00,-18.864086,48.424988,950.9,0,T
Fox,12/09/19,19:12:00,-18.865393,48.424129,1011.2,10,T
Fox,12/09/19,19:13:00,-18.865467,48.424,985.8,22.5,T
Fox,12/09/19,19:14:00,-18.865311,48.423649,978.7,0,T
Fox,12/09/19,19:59:00,-18.862579,48.422916,945.7,4.1,T
Fox,13/09/19,15:27:00,-18.863813,48.425144,921.8,-,W
Fox,13/09/19,0:15:00,-18.862579,48.422916,945.7,4.1,T
Fox,13/09/19,0:38:00,-18.870346,48.42382,956.9,1,T
Fox,13/09/19,1:01:00,-18.869728,48.424366,993.5,1.5,T
Fox,13/09/19,1:30:00,-18.865215,48.425148,993.9,2.7,T
Fox,13/09/19,3:37:00,-18.865215,48.425148,993.9,2.7,T
Fox,13/09/19,3:59:00,-18.863785,48.425121,979.7,2.2,T
Fox,13/09/19,4:19:00,-18.863831,48.425213,948.2,1.3,T
Fox,13/09/19,5:03:00,-18.863831,48.425213,948.2,1.3,T
Fox,13/09/19,5:27:00,-18.863808,48.425205,946.9,1.3,T
Fox,13/09/19,6:24:00,-18.863775,48.425186,935.6,0,T
Fox,13/09/19,6:45:00,-18.863726,48.425068,934,1.6,T
Fox,13/09/19,7:47:00,-18.863821,48.425156,949.7,0,T
Fox,13/09/19,9:01:00,-18.863821,48.425156,949.7,0,T
Fox,13/09/19,9:46:00,-18.863949,48.425137,950.3,2.6,T
Fox,13/09/19,10:35:00,-18.863937,48.425259,966.1,0.7,T
Fox,13/09/19,11:17:00,-18.863716,48.425156,941,1,T
Fox,13/09/19,11:38:00,-18.86463,48.426155,954.9,0,T
Fox,13/09/19,12:37:00,-18.863127,48.424168,931.7,4.8,T
Fox,13/09/19,12:59:00,-18.863878,48.425137,938.7,2.3,T
Fox,13/09/19,13:26:00,-18.863775,48.425167,945.7,3.2,T
Fox,13/09/19,13:46:00,-18.863575,48.424332,925.5,2.6,T
Fox,13/09/19,14:07:00,-18.863899,48.425156,935.4,1,T
Fox,13/09/19,15:11:00,-18.863964,48.425072,954.5,2.7,T
Fox,13/09/19,15:27:00,-18.863813,48.425144,921.8,2.7,T
Fox,13/09/19,16:05:00,-18.863813,48.425144,921.8,2.7,T
Fox,13/09/19,16:27:00,-18.863859,48.425179,938.5,0.6,T
Fox,13/09/19,17:06:00,-18.863823,48.425186,941.8,0.3,T
Fox,13/09/19,18:02:00,-18.863735,48.425167,931.2,0.4,T
Fox,13/09/19,18:59:00,-18.872591,48.423027,960.1,0,T
Fox,13/09/19,20:41:00,-18.872591,48.423027,960.1,0,T
Fox,13/09/19,21:38:00,-18.86388,48.425213,952.1,2.8,T
Fox,13/09/19,21:59:00,-18.86388,48.425213,952.1,2.8,T
Fox,13/09/19,22:20:00,-18.863804,48.425106,937.7,1,T
Fox,13/09/19,23:21:00,-18.863831,48.425064,932,0,T
Fox,14/09/19,0:13:00,-18.863831,48.425064,932,0,T
Fox,14/09/19,0:34:00,-18.863876,48.425079,933.8,1.3,T
Fox,14/09/19,3:10:00,-18.863876,48.425079,933.8,1.3,T
Fox,14/09/19,3:58:00,-18.863855,48.425327,940.9,4.1,T
Fox,14/09/19,4:19:00,-18.863855,48.425327,940.9,4.1,T
Fox,14/09/19,4:40:00,-18.863787,48.425274,925,1.7,T
Fox,14/09/19,5:41:00,-18.864489,48.425667,917.2,0,T
Fox,14/09/19,6:12:00,-18.864519,48.425659,937.8,3.3,T
Fox,14/09/19,6:42:00,-18.86445,48.425743,929,0.8,T
Fox,14/09/19,7:09:00,-18.864342,48.425838,941.3,0,T
Fox,14/09/19,8:20:00,-18.863813,48.425087,955.3,2.8,T
Fox,14/09/19,8:59:00,-18.86344,48.425171,857.8,3.6,T
Fox,14/09/19,9:50:00,-18.863831,48.425152,950.5,0,T
Fox,14/09/19,10:11:00,-18.863924,48.425259,947.9,0,T
Fox,14/09/19,10:32:00,-18.863792,48.425102,897.4,0,T
Fox,14/09/19,10:53:00,-18.865202,48.425522,991.9,2.2,T
Fox,14/09/19,11:47:00,-18.865202,48.425522,991.9,2.2,T
Fox,14/09/19,12:46:00,-18.863846,48.425186,949.1,0.5,T
Fox,14/09/19,14:17:00,-18.863846,48.425186,949.1,0.5,T
Fox,14/09/19,14:39:00,-18.863899,48.425282,932,2.7,T
Fox,14/09/19,15:27:00,-18.863874,48.425175,938,0.8,T
Fox,14/09/19,15:48:00,-18.863827,48.425205,947.7,0,T
Fox,14/09/19,16:52:00,-18.863819,48.425117,944.9,3.5,T
Fox,14/09/19,17:44:00,-18.862957,48.423771,984.1,0,T
Fox,14/09/19,18:12:00,-18.863871,48.425434,983.4,3.7,T
Fox,14/09/19,20:51:00,-18.863871,48.425434,983.4,3.7,T
Fox,14/09/19,21:15:00,-18.864639,48.423733,979.1,2.7,T
Fox,14/09/19,21:39:00,-18.864639,48.423733,979.1,2.7,T
Fox,14/09/19,22:01:00,-18.869993,48.424263,957.9,2.5,T
Fox,14/09/19,23:04:00,-18.880999,48.427052,990.1,0,T
Fox,15/09/19,0:36:00,-18.880999,48.427052,990.1,0,T
Fox,15/09/19,1:44:00,-18.879925,48.425396,917.3,0.8,T
Fox,15/09/19,2:04:00,-18.879873,48.425358,946.8,1.7,T
Fox,15/09/19,2:37:00,-18.880995,48.42577,941,0,T
Fox,15/09/19,3:39:00,-18.86385,48.425217,924.7,0.8,T
Fox,15/09/19,5:00:00,-18.86385,48.425217,924.7,0.8,T
Fox,15/09/19,5:22:00,-18.863705,48.425179,934.2,0.5,T
Fox,15/09/19,6:30:00,-18.863775,48.425022,930.3,0,T
Fox,15/09/19,7:22:00,-18.863764,48.42519,959.3,0,T
Fox,15/09/19,8:31:00,-18.863827,48.425304,927.1,0,T
Fox,15/09/19,9:28:00,-18.863825,48.425381,950.3,0,T
Fox,15/09/19,11:07:00,-18.863825,48.425381,950.3,0,T
Fox,15/09/19,11:51:00,-18.86392,48.425163,991.6,3.6,T
Fox,15/09/19,12:11:00,-18.864868,48.425922,953.5,3.7,T
Fox,15/09/19,13:17:00,-18.864017,48.425682,955.1,2.5,T
Fox,15/09/19,14:02:00,-18.863775,48.425358,988.5,0,T
Fox,15/09/19,14:47:00,-18.863745,48.425514,1002.5,0,T
Fox,15/09/19,15:31:00,-18.863638,48.425442,942.5,1.9,T
Fox,15/09/19,16:23:00,-18.863638,48.425442,942.5,1.9,T
Fox,15/09/19,16:57:00,-18.863718,48.425549,933,0,T
Fox,15/09/19,17:51:00,-18.863718,48.425549,933,0,T
Fox,15/09/19,18:54:00,-18.863789,48.425293,960.1,0,T
Fox,15/09/19,19:38:00,-18.863804,48.423214,934.6,0,T
Fox,15/09/19,19:57:00,-18.869703,48.424229,908.5,0,T
Fox,15/09/19,20:16:00,-18.871956,48.423176,901.8,0,T
Fox,15/09/19,21:09:00,-18.881042,48.426884,911.4,0,T
Fox,15/09/19,21:50:00,-18.880264,48.426865,978.9,3.9,T
Fox,15/09/19,22:35:00,-18.880808,48.42725,969.2,2.3,T
Fox,15/09/19,23:34:00,-18.880524,48.426373,962.7,0.5,T
Fox,16/09/19,1:07:00,-18.880524,48.426373,962.7,0.5,T
Fox,16/09/19,1:27:00,-18.879963,48.426479,950.8,1.1,T
Fox,16/09/19,1:47:00,-18.880732,48.42691,953.5,0,T
Fox,16/09/19,2:26:00,-18.880693,48.42646,942,2.3,T
Fox,16/09/19,3:01:00,-18.877033,48.424469,935.6,0.5,T
Fox,16/09/19,3:56:00,-18.870043,48.424549,984,4,T
Fox,16/09/19,4:49:00,-18.864161,48.425999,984.6,0.2,T
Fox,16/09/19,5:50:00,-18.864647,48.425766,909.8,0,T
Fox,,,-18.864399,48.425812,960.1,-,W
Kinga,19/06/19,21:32:00,-18.863422,48.423782,945.8,0,T
Kinga,19/06/19,22:30:00,-18.863369,48.423862,944.1,0.5,T
Kinga,19/06/19,23:33:00,-18.86339,48.42382,947.7,0,T
Kinga,20/06/19,0:41:00,-18.863409,48.423882,973.2,2.3,T
Kinga,20/06/19,1:29:00,-18.863338,48.423927,976.9,1.3,T
Kinga,20/06/19,2:19:00,-18.863338,48.423927,976.9,1.3,T
Kinga,20/06/19,3:02:00,-18.863297,48.423798,950.7,0.3,T
Kinga,20/06/19,4:07:00,-18.863388,48.423569,913,0,T
Kinga,20/06/19,4:28:00,-18.863096,48.423862,944.3,0,T
Kinga,20/06/19,4:48:00,-18.862938,48.424099,965.9,0,T
Kinga,20/06/19,5:49:00,-18.863125,48.424015,988.2,0,T
Kinga,20/06/19,6:56:00,-18.862965,48.424023,949.8,0.7,T
Kinga,20/06/19,7:18:00,-18.863129,48.424019,963.7,3.4,T
Kinga,20/06/19,7:43:00,-18.863106,48.424129,953.2,2.1,T
Kinga,20/06/19,8:37:00,-18.863106,48.424129,953.2,2.1,T
Kinga,20/06/19,9:26:00,-18.863478,48.424446,954,1.6,T
Kinga,20/06/19,9:48:00,-18.863464,48.424465,953.9,0.8,T
Kinga,20/06/19,10:43:00,-18.863634,48.424389,951.5,1.8,T
Kinga,20/06/19,11:40:00,-18.863539,48.424435,945.3,1.2,T
Kinga,20/06/19,12:16:00,-18.863312,48.424603,938.5,0,T
Kinga,20/06/19,13:02:00,-18.86347,48.424412,943.5,1,T
Kinga,20/06/19,13:57:00,-18.863474,48.424423,948.6,0.6,T
Kinga,20/06/19,14:33:00,-18.863537,48.424435,952.2,0.7,T
Kinga,20/06/19,14:53:00,-18.863493,48.424423,945.6,0.5,T
Kinga,20/06/19,15:59:00,-18.863297,48.424477,952.6,0.9,T
Kinga,20/06/19,17:14:00,-18.8636,48.424374,948,0.1,T
Kinga,20/06/19,17:55:00,-18.863594,48.424416,967.9,2.4,T
Kinga,20/06/19,21:32:00,-18.863594,48.424416,967.9,2.4,T
Kinga,20/06/19,21:54:00,-18.863523,48.424316,976.2,2.6,T
Kinga,20/06/19,22:17:00,-18.863569,48.424091,969.9,1.4,T
Kinga,20/06/19,23:11:00,-18.863569,48.424091,969.9,1.4,T
Kinga,20/06/19,23:36:00,-18.863531,48.424179,946.1,0,T
Kinga,21/06/19,5:11:00,-18.863485,48.424183,943.8,-,W
Kinga,21/06/19,0:46:00,-18.86355,48.424149,952.5,0.9,T
Kinga,21/06/19,3:51:00,-18.863522,48.424164,955.4,0.8,T
Kinga,21/06/19,5:11:00,-18.863485,48.424183,943.8,0,T
Kinga,21/06/19,5:31:00,-18.863501,48.424191,952.7,0.3,T
Kinga,21/06/19,7:19:00,-18.863504,48.424141,952.4,1.6,T
Kinga,21/06/19,9:44:00,-18.863508,48.424152,953.8,0.2,T
Kinga,21/06/19,15:43:00,-18.863522,48.424191,942.2,0.6,T
Kinga,21/06/19,17:21:00,-18.863529,48.424149,931.8,0.4,T
Kinga,22/06/19,3:28:00,-18.863499,48.424206,953.2,1.5,T
Kinga,22/06/19,4:06:00,-18.863501,48.423977,990.2,2,T
Kinga,22/06/19,4:36:00,-18.863573,48.424252,941.8,0,T
Kinga,22/06/19,5:48:00,-18.863422,48.424191,958.2,0,T
Kinga,22/06/19,7:15:00,-18.863466,48.424217,985.9,1.2,T
Kinga,22/06/19,8:12:00,-18.863583,48.424198,984.7,0.3,T
Kinga,22/06/19,9:11:00,-18.86352,48.424164,935.3,4.4,T
Kinga,22/06/19,10:07:00,-18.863489,48.424145,941.4,0.9,T
Kinga,22/06/19,11:36:00,-18.86342,48.424232,970.3,0.9,T
Kinga,22/06/19,12:45:00,-18.863531,48.42416,944.1,0.1,T
Kinga,22/06/19,13:48:00,-18.86347,48.424202,965.5,0,T
Kinga,22/06/19,15:26:00,-18.86351,48.424171,947.4,0,T
Kinga,22/06/19,16:21:00,-18.863503,48.424164,946.3,0,T
Kinga,22/06/19,18:09:00,-18.863522,48.42416,937.8,0.2,T
Kinga,23/06/19,2:19:00,-18.863436,48.424099,930,0.8,T
Kinga,23/06/19,3:17:00,-18.863527,48.424328,990.5,0,T
Kinga,23/06/19,4:08:00,-18.863539,48.424179,939.9,0.2,T
Kinga,23/06/19,4:47:00,-18.863489,48.424141,956,0,T
Kinga,23/06/19,5:28:00,-18.863527,48.424149,943.8,0,T
Kinga,23/06/19,5:58:00,-18.863422,48.424118,918.4,0,T
Kinga,23/06/19,6:34:00,-18.863503,48.42403,937,0,T
Kinga,23/06/19,7:02:00,-18.863556,48.424259,960.9,1.2,T
Kinga,23/06/19,7:43:00,-18.863514,48.424175,928.4,0.4,T
Kolapoka,17/09/19,15:41:00,-18.863194,48.423649,860.6,-,W
Kolapoka,17/09/19,14:53:00,-18.862946,48.423939,994.8,1.5,T
Kolapoka,17/09/19,15:13:00,-18.863098,48.423737,925.1,0,T
Kolapoka,17/09/19,15:33:00,-18.863001,48.423691,936.5,0,T
Kolapoka,17/09/19,15:41:00,-18.863194,48.423649,860.6,0,T
Kolapoka,17/09/19,16:02:00,-18.863018,48.423801,977.1,0.6,T
Kolapoka,17/09/19,17:03:00,-18.862528,48.424736,856.4,14.1,T
Kolapoka,17/09/19,17:04:00,-18.862507,48.424465,926.6,3.4,T
Kolapoka,17/09/19,17:24:00,-18.862848,48.423889,928.7,0,T
Kolapoka,17/09/19,17:44:00,-18.862823,48.424114,916.2,0,T
Kolapoka,17/09/19,18:04:00,-18.862846,48.423817,930.6,0,T
Kolapoka,17/09/19,18:25:00,-18.863056,48.423779,934.8,0.5,T
Kolapoka,17/09/19,19:01:00,-18.862936,48.423649,935.5,0.3,T
Kolapoka,17/09/19,19:52:00,-18.863214,48.424046,958.5,3.4,T
Kolapoka,17/09/19,20:12:00,-18.863214,48.424046,958.5,3.4,T
Kolapoka,17/09/19,20:35:00,-18.862999,48.423721,954.5,0.4,T
Kolapoka,17/09/19,21:04:00,-18.86289,48.423653,950.6,4.6,T
Kolapoka,17/09/19,21:32:00,-18.863071,48.423588,956,0,T
Kolapoka,17/09/19,22:34:00,-18.862843,48.423592,891.2,0,T
Kolapoka,17/09/19,23:38:00,-18.863102,48.423687,916.9,2.5,T
Kolapoka,18/09/19,0:38:00,-18.86302,48.423698,980.8,0.6,T
Kolapoka,18/09/19,1:46:00,-18.86302,48.423698,980.8,0.6,T
Kolapoka,18/09/19,2:42:00,-18.863213,48.424023,940,1.6,T
Kolapoka,18/09/19,3:03:00,-18.862839,48.424015,1003.7,1.9,T
Kolapoka,18/09/19,3:53:00,-18.866581,48.42561,929.5,3.3,T
Kolapoka,18/09/19,4:34:00,-18.86692,48.42495,956.1,2.3,T
Kolapoka,18/09/19,4:54:00,-18.867172,48.426014,940,0.2,T
Kolapoka,18/09/19,5:16:00,-18.8671,48.424828,924,3.8,T
Kolapoka,18/09/19,5:43:00,-18.867252,48.425671,959.4,2.8,T
Kolapoka,18/09/19,6:03:00,-18.86614,48.425091,943.3,0,T
Kolapoka,18/09/19,7:05:00,-18.86614,48.425091,943.3,0,T
Kolapoka,18/09/19,7:58:00,-18.866261,48.424793,925.5,0,T
Kolapoka,23/09/19,6:44:00,-18.862684,48.423832,1001.2,-,W
Kolapoka,23/09/19,6:45:00,-18.862793,48.423916,979.6,-,W
Kolapoka,23/09/19,6:47:00,-18.862806,48.423893,974.7,-,W
Kolapoka,23/09/19,6:48:00,-18.862787,48.423809,980.5,-,W
Kolapoka,23/09/19,6:38:00,-18.862738,48.423828,1007.2,0,T
Kolapoka,23/09/19,6:44:00,-18.862684,48.423832,1001.2,0,T
Kolapoka,23/09/19,6:45:00,-18.862793,48.423916,979.6,0,T
Kolapoka,23/09/19,6:47:00,-18.862806,48.423893,974.7,0,T
Kolapoka,23/09/19,6:48:00,-18.862787,48.423809,980.5,1.1,T
Kolapoka,23/09/19,7:08:00,-18.862881,48.42374,974.2,0,T
Kolapoka,23/09/19,7:28:00,-18.86286,48.423893,951.1,1.4,T
Kolapoka,23/09/19,7:50:00,-18.863119,48.423859,886.6,0,T
Kolapoka,23/09/19,8:11:00,-18.862965,48.423798,943.4,1.2,T
Kolapoka,23/09/19,8:34:00,-18.862993,48.4235,920.9,0,T
Kolapoka,23/09/19,8:59:00,-18.862864,48.423801,974.9,0,T
Merona,19/06/19,22:14:00,-18.86265,48.423508,956.4,-,W
Merona,19/06/19,22:15:00,-18.862614,48.423618,947.2,-,W
Merona,19/06/19,9:06:00,-18.862484,48.424141,981.3,3,T
Merona,19/06/19,9:27:00,-18.86241,48.424053,995.9,1.1,T
Merona,19/06/19,9:48:00,-18.86241,48.424053,995.9,1.1,T
Merona,19/06/19,10:09:00,-18.862686,48.423588,1013.8,0.6,T
Merona,19/06/19,11:04:00,-18.862896,48.423378,977.5,0.3,T
Merona,19/06/19,11:49:00,-18.863306,48.423676,950.6,0,T
Merona,19/06/19,12:34:00,-18.86344,48.423645,940.1,0,T
Merona,19/06/19,13:34:00,-18.862551,48.423786,932.1,0,T
Merona,19/06/19,13:55:00,-18.863049,48.423538,966.4,0.3,T
Merona,19/06/19,14:34:00,-18.863049,48.423538,966.4,0.3,T
Merona,19/06/19,15:12:00,-18.863304,48.423733,959.5,3.8,T
Merona,19/06/19,15:51:00,-18.86273,48.423866,955.9,0.7,T
Merona,19/06/19,16:11:00,-18.862541,48.42363,955.6,4.6,T
Merona,19/06/19,16:31:00,-18.862591,48.42345,964.1,3,T
Merona,19/06/19,17:59:00,-18.862591,48.42345,964.1,3,T
Merona,19/06/19,18:57:00,-18.862625,48.423599,950.4,2.1,T
Merona,19/06/19,21:46:00,-18.862625,48.423599,950.4,2.1,T
Merona,19/06/19,22:09:00,-18.862726,48.423561,952.9,1.2,T
Merona,19/06/19,22:14:00,-18.86265,48.423508,956.4,0.6,T
Merona,19/06/19,22:15:00,-18.862614,48.423618,947.2,0.9,T
Merona,19/06/19,22:35:00,-18.862667,48.423626,930.9,0,T
Merona,20/06/19,3:08:00,-18.863497,48.424271,959.2,-,W
Merona,20/06/19,8:15:00,-18.863298,48.423645,912.7,-,W
Merona,20/06/19,3:08:00,-18.863497,48.424271,959.2,5.5,T
Merona,20/06/19,4:00:00,-18.86268,48.423592,983.8,0.5,T
Merona,20/06/19,4:20:00,-18.863245,48.42371,958.5,0,T
Merona,20/06/19,4:41:00,-18.862579,48.42355,950.8,0,T
Merona,20/06/19,5:28:00,-18.862511,48.42334,949.6,0,T
Merona,20/06/19,5:48:00,-18.863375,48.42395,949.4,1.5,T
Merona,20/06/19,6:08:00,-18.862762,48.423603,938.9,0,T
Merona,20/06/19,6:28:00,-18.862753,48.42355,920.1,0,T
Merona,20/06/19,7:22:00,-18.862797,48.423428,909.5,0,T
Merona,20/06/19,7:57:00,-18.863247,48.423798,930.2,0,T
Merona,20/06/19,8:15:00,-18.863298,48.423645,912.7,0,T
Merona,20/06/19,8:35:00,-18.863247,48.42363,924.9,0,T
Merona,20/06/19,8:57:00,-18.863169,48.423698,934.7,0,T
Merona,20/06/19,9:20:00,-18.863169,48.423698,934.7,0,T
Merona,20/06/19,9:40:00,-18.862894,48.423851,991.1,10.2,T
Merona,20/06/19,9:41:00,-18.862581,48.423866,1000.9,2.6,T
Merona,20/06/19,10:04:00,-18.862089,48.423771,1018.5,0,T
Merona,20/06/19,10:48:00,-18.862089,48.423771,1018.5,0,T
Merona,20/06/19,11:09:00,-18.86274,48.423698,961.3,0,T
Merona,20/06/19,11:31:00,-18.862438,48.423779,1057.9,0,T
Merona,20/06/19,12:12:00,-18.862438,48.423779,1057.9,0,T
Merona,20/06/19,12:33:00,-18.862591,48.423496,985.9,0,T
Merona,20/06/19,13:36:00,-18.863115,48.42355,978.4,1,T
Merona,20/06/19,14:28:00,-18.863144,48.423683,930.4,0.6,T
Merona,20/06/19,14:58:00,-18.863194,48.423561,899.9,1.9,T
Merona,20/06/19,15:35:00,-18.862881,48.423717,926.8,1.8,T
Merona,20/06/19,15:55:00,-18.862265,48.423126,923.1,4.5,T
Merona,20/06/19,16:16:00,-18.863321,48.423779,953,0,T
Merona,20/06/19,16:36:00,-18.86273,48.423893,983.8,0,T
Merona,20/06/19,17:41:00,-18.862915,48.423748,1014.9,0,T
Merona,20/06/19,18:41:00,-18.863314,48.423805,968.9,0,T
Merona,20/06/19,21:07:00,-18.863386,48.423813,947.9,0.4,T
Merona,21/06/19,2:33:00,-18.863386,48.423813,947.9,0.4,T
Merona,21/06/19,3:38:00,-18.862495,48.423607,927.6,0.4,T
Merona,21/06/19,3:58:00,-18.862736,48.423615,945.5,0,T
Merona,21/06/19,4:18:00,-18.862675,48.423862,959.8,1.4,T
Merona,21/06/19,4:56:00,-18.863297,48.423878,962.9,1.4,T
Merona,21/06/19,6:26:00,-18.863297,48.423878,962.9,1.4,T
Merona,21/06/19,6:57:00,-18.862574,48.423527,967.1,1.9,T
Merona,21/06/19,7:17:00,-18.862581,48.423405,985.6,2.1,T
Merona,21/06/19,8:26:00,-18.862581,48.423405,985.6,2.1,T
Merona,21/06/19,8:50:00,-18.862574,48.423508,954.9,1.4,T
Merona,21/06/19,9:40:00,-18.862829,48.423595,916.2,0.9,T
Merona,21/06/19,10:43:00,-18.862854,48.423683,954.8,0,T
Merona,21/06/19,11:10:00,-18.863024,48.423683,957.2,1.8,T
Merona,21/06/19,12:46:00,-18.863024,48.423683,957.2,1.8,T
Merona,21/06/19,13:07:00,-18.862602,48.423843,967.5,2.2,T
Merona,21/06/19,13:27:00,-18.86256,48.423862,965,2.7,T
Merona,21/06/19,13:47:00,-18.862503,48.423882,967.4,1.9,T
Merona,21/06/19,14:38:00,-18.86285,48.423813,944.6,0.9,T
Merona,21/06/19,15:35:00,-18.862598,48.42392,965.4,4.7,T
Merona,21/06/19,18:58:00,-18.862598,48.42392,965.4,4.7,T
